protein	synthesis rate
PROSYN-Clo1313_1353      	 2.80633273E-06
PROSYN-Clo1313_1354      	 2.80633273E-06
PROSYN-Clo1313_1355      	 2.80633273E-06
PROSYN-Clo1313_1356      	 2.80633273E-06
PROSYN-Clo1313_1357      	 0.00000000E+00
PROSYN-Clo1313_1364      	 1.46753046E-05
PROSYN-Clo1313_1365      	 5.47055551E-07
PROSYN-Clo1313_1366      	 3.47298981E-07
PROSYN-Clo1313_1371      	 4.21394158E-07
PROSYN-Clo1313_1390      	 0.00000000E+00
PROSYN-Clo1313_1393      	 3.71334001E-08
PROSYN-Clo1313_1396      	 0.00000000E+00
PROSYN-Clo1313_1398      	 0.00000000E+00
PROSYN-Clo1313_1425      	 0.00000000E+00
PROSYN-Clo1313_1429      	 5.41797132E-07
PROSYN-Clo1313_1434      	 4.29490678E-06
PROSYN-Clo1313_1435      	 1.36782413E-06
PROSYN-Clo1313_1447      	 0.00000000E+00
PROSYN-Clo1313_1452      	 0.00000000E+00
PROSYN-Clo1313_1453      	 1.34281519E-05
PROSYN-Clo1313_1457      	 1.34281519E-05
PROSYN-Clo1313_1467      	 0.00000000E+00
PROSYN-Clo1313_1472      	 0.00000000E+00
PROSYN-Clo1313_1473      	 0.00000000E+00
PROSYN-Clo1313_1474      	 0.00000000E+00
PROSYN-Clo1313_1475      	 0.00000000E+00
PROSYN-Clo1313_1477      	 0.00000000E+00
PROSYN-Clo1313_1481      	 1.68965804E-06
PROSYN-Clo1313_1486      	 0.00000000E+00
PROSYN-Clo1313_1487      	 0.00000000E+00
PROSYN-Clo1313_1491      	 1.98421204E-05
PROSYN-Clo1313_1492      	 5.34992911E-07
PROSYN-Clo1313_1499      	 2.87840617E-07
PROSYN-Clo1313_1500      	 3.22285908E-06
PROSYN-Clo1313_1502      	 0.00000000E+00
PROSYN-Clo1313_1503      	 0.00000000E+00
PROSYN-Clo1313_1508      	 8.51112827E-08
PROSYN-Clo1313_1509      	 0.00000000E+00
PROSYN-Clo1313_1510      	 0.00000000E+00
PROSYN-Clo1313_1512      	 6.24291591E-07
PROSYN-Clo1313_1513      	 6.58336043E-07
PROSYN-Clo1313_1517      	 6.59119321E-07
PROSYN-Clo1313_1523      	 0.00000000E+00
PROSYN-Clo1313_1524      	 0.00000000E+00
PROSYN-Clo1313_1525      	 0.00000000E+00
