protein	synthesis rate (nmol protein/mmol c6 unit)
PROSYN-Clo1313_1858      	 0.00000000E+00
PROSYN-Clo1313_1867      	 1.10141362E+00
PROSYN-Clo1313_1875      	 0.00000000E+00
PROSYN-Clo1313_1876      	 9.51088501E+00
PROSYN-Clo1313_1878      	 0.00000000E+00
PROSYN-Clo1313_1879      	 6.96265462E-02
PROSYN-Clo1313_1881      	 0.00000000E+00
PROSYN-Clo1313_1882      	 0.00000000E+00
PROSYN-Clo1313_1883      	 0.00000000E+00
PROSYN-Clo1313_1885      	 0.00000000E+00
PROSYN-Clo1313_1891      	 2.72485476E-01
PROSYN-Clo1313_1901      	 4.30001216E-02
PROSYN-Clo1313_1902      	 3.55629743E-01
PROSYN-Clo1313_1904      	 0.00000000E+00
PROSYN-Clo1313_1907      	 0.00000000E+00
PROSYN-Clo1313_1916      	 0.00000000E+00
PROSYN-Clo1313_1931      	 8.16855910E-01
