protein	synthesis rate (nmol protein/mmol c6 unit)
PROSYN-Clo1313_1627      	 8.05574057E-03
PROSYN-Clo1313_1628      	 9.51171494E-04
PROSYN-Clo1313_1629      	 0.00000000E+00
PROSYN-Clo1313_1631      	 8.26924414E-03
PROSYN-Clo1313_1654      	 0.00000000E+00
PROSYN-Clo1313_1657      	 6.30699459E-01
PROSYN-Clo1313_1659      	 0.00000000E+00
PROSYN-Clo1313_1660      	 1.08613737E-03
PROSYN-Clo1313_1661      	 1.24425460E-02
PROSYN-Clo1313_1662      	 0.00000000E+00
PROSYN-Clo1313_1663      	 0.00000000E+00
PROSYN-Clo1313_1673      	 0.00000000E+00
PROSYN-Clo1313_1674      	 0.00000000E+00
PROSYN-Clo1313_1681      	 4.31450336E-01
PROSYN-Clo1313_1683      	 0.00000000E+00
PROSYN-Clo1313_1686      	 0.00000000E+00
PROSYN-Clo1313_1688      	 1.65317908E-03
PROSYN-Clo1313_1689      	 1.65317908E-03
PROSYN-Clo1313_1690      	 1.65317908E-03
PROSYN-Clo1313_1694      	 0.00000000E+00
PROSYN-Clo1313_1701      	 0.00000000E+00
PROSYN-Clo1313_1704      	 0.00000000E+00
PROSYN-Clo1313_1712      	 0.00000000E+00
PROSYN-Clo1313_1717      	 3.43925659E+00
PROSYN-Clo1313_1780      	 0.00000000E+00
PROSYN-Clo1313_1781      	 0.00000000E+00
PROSYN-Clo1313_1786      	 0.00000000E+00
PROSYN-Clo1313_1788      	 0.00000000E+00
PROSYN-Clo1313_1791      	 1.57729699E+00
PROSYN-Clo1313_1792      	 1.57729699E+00
PROSYN-Clo1313_1793      	 1.57729699E+00
PROSYN-Clo1313_1798      	 5.64980542E+00
PROSYN-Clo1313_1801      	 0.00000000E+00
PROSYN-Clo1313_1804      	 1.98696556E+00
PROSYN-Clo1313_1805      	 0.00000000E+00
PROSYN-Clo1313_1808      	 0.00000000E+00
PROSYN-Clo1313_1809      	 0.00000000E+00
PROSYN-Clo1313_1813      	 0.00000000E+00
PROSYN-Clo1313_1814      	 0.00000000E+00
PROSYN-Clo1313_1816      	 0.00000000E+00
PROSYN-Clo1313_1817      	 0.00000000E+00
PROSYN-Clo1313_1821      	 0.00000000E+00
PROSYN-Clo1313_1822      	 0.00000000E+00
PROSYN-Clo1313_1824      	 0.00000000E+00
PROSYN-Clo1313_1826      	 0.00000000E+00
PROSYN-Clo1313_1827      	 0.00000000E+00
PROSYN-Clo1313_1828      	 0.00000000E+00
PROSYN-Clo1313_1829      	 0.00000000E+00
PROSYN-Clo1313_1830      	 0.00000000E+00
PROSYN-Clo1313_1831      	 0.00000000E+00
PROSYN-Clo1313_1832      	 0.00000000E+00
PROSYN-Clo1313_1833      	 0.00000000E+00
PROSYN-Clo1313_1846      	 1.91722136E-02
PROSYN-Clo1313_1847      	 6.30903846E-01
PROSYN-Clo1313_1848      	 4.11825300E+00
PROSYN-Clo1313_1849      	 0.00000000E+00
PROSYN-Clo1313_1858      	 0.00000000E+00
PROSYN-Clo1313_1867      	 1.02584266E+00
PROSYN-Clo1313_1875      	 0.00000000E+00
PROSYN-Clo1313_1876      	 8.59613684E+00
PROSYN-Clo1313_1878      	 0.00000000E+00
PROSYN-Clo1313_1879      	 6.04875420E-02
PROSYN-Clo1313_1881      	 2.12155168E+00
PROSYN-Clo1313_1882      	 2.12155168E+00
PROSYN-Clo1313_1883      	 2.12155168E+00
PROSYN-Clo1313_1885      	 2.12155168E+00
PROSYN-Clo1313_1891      	 2.30760198E-01
PROSYN-Clo1313_1901      	 3.70454164E-02
PROSYN-Clo1313_1902      	 3.06680100E-01
PROSYN-Clo1313_1904      	 0.00000000E+00
PROSYN-Clo1313_1907      	 0.00000000E+00
PROSYN-Clo1313_1916      	 0.00000000E+00
PROSYN-Clo1313_1931      	 5.91948423E-01
